Stop_ID,point1,Stop_ID,point2,distance
414,"Pembroke Road",273,"O'Connell St",2.5135864502202043
416,Ballsbridge,273,"O'Connell St",2.8489758831681926
416,Ballsbridge,273,"O'Connell St",2.9160134197884973
416,Ballsbridge,273,"O'Connell St",2.976361039315104
418,"Merrion Road",273,"O'Connell St",3.3559810682793914
418,"Merrion Road",273,"O'Connell St",3.4706727968597404
422,"Merrion Road",273,"O'Connell St",4.57060564248858
422,"Merrion Road",273,"O'Connell St",4.57060564248858
422,"Merrion Road",273,"O'Connell St",4.734369557392537
424,"Merrion Road",273,"O'Connell St",5.092826736291621
424,"Merrion Road",273,"O'Connell St",5.210445376787877
424,"Merrion Road",273,"O'Connell St",5.257450160463797
424,"Merrion Road",273,"O'Connell St",5.412748055529477
426,"Rock Road",273,"O'Connell St",5.662705565271393
426,"Rock Road",273,"O'Connell St",5.947786163856018
428,"Rock Road",273,"O'Connell St",6.480974940806458
428,"Rock Road",273,"O'Connell St",6.659737060338096
6334,"Frascati Road",273,"O'Connell St",7.280766274325115
6334,"Frascati Road",273,"O'Connell St",7.280766274325115
6334,"Frascati Road",273,"O'Connell St",7.366932571449141
6334,"Frascati Road",273,"O'Connell St",7.373876474826393
6334,"Frascati Road",273,"O'Connell St",7.570531527134008
6334,"Frascati Road",273,"O'Connell St",7.831328347460285
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",8.077045554643936
7113,"Ballymun Road",273,"O'Connell St",6.19506163800013
7113,"Ballymun Road",273,"O'Connell St",6.19506163800013
7113,"Ballymun Road",273,"O'Connell St",6.19506163800013
7113,"Ballymun Road",273,"O'Connell St",6.19506163800013
7113,"Ballymun Road",273,"O'Connell St",6.19506163800013
7113,"Ballymun Road",273,"O'Connell St",6.08582581499053
7113,"Ballymun Road",273,"O'Connell St",6.076709376998238
7113,"Ballymun Road",273,"O'Connell St",6.0049935377602
7113,"Ballymun Road",273,"O'Connell St",5.812062518352789
7113,"Ballymun Road",273,"O'Connell St",5.67821884684534
7113,"Ballymun Road",273,"O'Connell St",5.510683878887873
113,"Ballymun Road",273,"O'Connell St",5.051445891328505
113,"Ballymun Road",273,"O'Connell St",5.03535035003743
147,"Mobhi Road",273,"O'Connell St",2.8837808737824884
147,"Mobhi Road",273,"O'Connell St",2.7874758603658205
147,"Mobhi Road",273,"O'Connell St",2.6708989598492225
408,"Merrion Sq",273,"O'Connell St",0.8788810796495965
408,"Merrion Sq",273,"O'Connell St",1.013981889874793
412,"Northumberland Rd",273,"O'Connell St",1.923602880246681
414,"Pembroke Road",273,"O'Connell St",2.352079914260133
414,"Pembroke Road",273,"O'Connell St",2.482192347393471
416,Ballsbridge,273,"O'Connell St",2.8178002936210342
416,Ballsbridge,273,"O'Connell St",2.8849569530429817
416,Ballsbridge,273,"O'Connell St",2.945413106964361
418,"Merrion Road",273,"O'Connell St",3.325066769633804
418,"Merrion Road",273,"O'Connell St",3.439760228877892
422,"Merrion Road",273,"O'Connell St",4.539763750723198
422,"Merrion Road",273,"O'Connell St",4.539763750723198
422,"Merrion Road",273,"O'Connell St",4.703684617171944
424,"Merrion Road",273,"O'Connell St",5.062250061831719
424,"Merrion Road",273,"O'Connell St",5.179764171494953
424,"Merrion Road",273,"O'Connell St",5.226716168497723
424,"Merrion Road",273,"O'Connell St",5.381853061793392
426,"Rock Road",273,"O'Connell St",5.6316954241312756
426,"Rock Road",273,"O'Connell St",5.916824607171202
428,"Rock Road",273,"O'Connell St",6.450236395908503
428,"Rock Road",273,"O'Connell St",6.628981544909108
6334,"Frascati Road",273,"O'Connell St",7.250087833362972
6334,"Frascati Road",273,"O'Connell St",7.250087833362972
6334,"Frascati Road",273,"O'Connell St",7.336239504639098
6334,"Frascati Road",273,"O'Connell St",7.343185149950639
6334,"Frascati Road",273,"O'Connell St",7.539887385765185
6334,"Frascati Road",273,"O'Connell St",7.800889900307911
6334,"Frascati Road",273,"O'Connell St",7.957453280408539
6334,"Frascati Road",273,"O'Connell St",7.957453280408539
6334,"Frascati Road",273,"O'Connell St",7.957453280408539
6334,"Frascati Road",273,"O'Connell St",8.046618535878503
7113,"Ballymun Road",273,"O'Connell St",6.298682391779556
7113,"Ballymun Road",273,"O'Connell St",6.298682391779556
7113,"Ballymun Road",273,"O'Connell St",6.298682391779556
7113,"Ballymun Road",273,"O'Connell St",6.298682391779556
7113,"Ballymun Road",273,"O'Connell St",6.298682391779556
7113,"Ballymun Road",273,"O'Connell St",6.189371919542215
7113,"Ballymun Road",273,"O'Connell St",6.18022250581419
7113,"Ballymun Road",273,"O'Connell St",6.108217504559243
7113,"Ballymun Road",273,"O'Connell St",5.9151036199665095
7113,"Ballymun Road",273,"O'Connell St",5.781422410860666
7113,"Ballymun Road",273,"O'Connell St",5.614109864059299
113,"Ballymun Road",273,"O'Connell St",5.155149127501969
113,"Ballymun Road",273,"O'Connell St",5.139064577041033
147,"Mobhi Road",273,"O'Connell St",2.99401798938208
147,"Mobhi Road",273,"O'Connell St",2.899435880310024
147,"Mobhi Road",273,"O'Connell St",2.785367837365474
408,"Merrion Sq",273,"O'Connell St",0.7545842117565791
408,"Merrion Sq",273,"O'Connell St",0.8901502393320514
412,"Northumberland Rd",273,"O'Connell St",1.800922165241887
414,"Pembroke Road",273,"O'Connell St",2.228131924717025
414,"Pembroke Road",273,"O'Connell St",2.3581712959256986
416,Ballsbridge,273,"O'Connell St",2.69397672463948
416,Ballsbridge,273,"O'Connell St",2.76125434769753
416,Ballsbridge,273,"O'Connell St",2.8218269679069423
418,"Merrion Road",273,"O'Connell St",3.2015094524221097
418,"Merrion Road",273,"O'Connell St",3.3162025613989448
422,"Merrion Road",273,"O'Connell St",4.4162693980325525
422,"Merrion Road",273,"O'Connell St",4.4162693980325525
422,"Merrion Road",273,"O'Connell St",4.580372377927922
424,"Merrion Road",273,"O'Connell St",4.939066468823176
424,"Merrion Road",273,"O'Connell St",5.056451058185166
424,"Merrion Road",273,"O'Connell St",5.1033396518086125
424,"Merrion Road",273,"O'Connell St",5.25829111718255
426,"Rock Road",273,"O'Connell St",5.508007766672487
426,"Rock Road",273,"O'Connell St",5.793186612410847
428,"Rock Road",273,"O'Connell St",6.326845069562405
428,"Rock Road",273,"O'Connell St",6.505569357408287
6334,"Frascati Road",273,"O'Connell St",7.126762973547678
6334,"Frascati Road",273,"O'Connell St",7.126762973547678
6334,"Frascati Road",273,"O'Connell St",7.212896816964342
6334,"Frascati Road",273,"O'Connell St",7.2198444935106325
6334,"Frascati Road",273,"O'Connell St",7.4166021961831605
6334,"Frascati Road",273,"O'Connell St",7.677859931601544
6334,"Frascati Road",273,"O'Connell St",7.834454441219215
6334,"Frascati Road",273,"O'Connell St",7.834454441219215
6334,"Frascati Road",273,"O'Connell St",7.834454441219215
6334,"Frascati Road",273,"O'Connell St",7.923602015326813
7113,"Ballymun Road",273,"O'Connell St",6.373641328776751
7113,"Ballymun Road",273,"O'Connell St",6.373641328776751
7113,"Ballymun Road",273,"O'Connell St",6.373641328776751
7113,"Ballymun Road",273,"O'Connell St",6.373641328776751
7113,"Ballymun Road",273,"O'Connell St",6.373641328776751
7113,"Ballymun Road",273,"O'Connell St",6.264402676246999
7113,"Ballymun Road",273,"O'Connell St",6.255285001736776
7113,"Ballymun Road",273,"O'Connell St",6.183556606199038
7113,"Ballymun Road",273,"O'Connell St",5.990615535111709
7113,"Ballymun Road",273,"O'Connell St",5.856779862514914
7113,"Ballymun Road",273,"O'Connell St",5.6892545192648525
113,"Ballymun Road",273,"O'Connell St",5.230025584339635
113,"Ballymun Road",273,"O'Connell St",5.213930360987611
147,"Mobhi Road",273,"O'Connell St",3.06174416217204
147,"Mobhi Road",273,"O'Connell St",2.9649105823521946
147,"Mobhi Road",273,"O'Connell St",2.8471708400414455
408,"Merrion Sq",273,"O'Connell St",0.7423596181112451
408,"Merrion Sq",273,"O'Connell St",0.8818662233447822
412,"Northumberland Rd",273,"O'Connell St",1.7964435075628737
414,"Pembroke Road",273,"O'Connell St",2.215020851000011
414,"Pembroke Road",273,"O'Connell St",2.344253890372691
416,Ballsbridge,273,"O'Connell St",2.6814690627927593
416,Ballsbridge,273,"O'Connell St",2.7496168958660183
416,Ballsbridge,273,"O'Connell St",2.8109682324741483
418,"Merrion Road",273,"O'Connell St",3.1906021286753847
418,"Merrion Road",273,"O'Connell St",3.3052301283218304
422,"Merrion Road",273,"O'Connell St",4.405276809479178
422,"Merrion Road",273,"O'Connell St",4.405276809479178
422,"Merrion Road",273,"O'Connell St",4.5704608367007795
424,"Merrion Road",273,"O'Connell St",4.9298066595073164
424,"Merrion Road",273,"O'Connell St",5.046412839043226
424,"Merrion Road",273,"O'Connell St",5.092908689000994
424,"Merrion Road",273,"O'Connell St",5.246643795598527
426,"Rock Road",273,"O'Connell St",5.495442271657085
426,"Rock Road",273,"O'Connell St",5.780920055482507
428,"Rock Road",273,"O'Connell St",6.316100766692622
428,"Rock Road",273,"O'Connell St",6.494671093178097
6334,"Frascati Road",273,"O'Connell St",7.116315674199127
6334,"Frascati Road",273,"O'Connell St",7.116315674199127
6334,"Frascati Road",273,"O'Connell St",7.202333159526566
6334,"Frascati Road",273,"O'Connell St",7.209292219721994
6334,"Frascati Road",273,"O'Connell St",7.406356569871481
6334,"Frascati Road",273,"O'Connell St",7.66901005954107
6334,"Frascati Road",273,"O'Connell St",7.825753800574136
6334,"Frascati Road",273,"O'Connell St",7.825753800574136
6334,"Frascati Road",273,"O'Connell St",7.825753800574136
6334,"Frascati Road",273,"O'Connell St",7.914799280606634
7113,"Ballymun Road",273,"O'Connell St",6.394112371404976
7113,"Ballymun Road",273,"O'Connell St",6.394112371404976
7113,"Ballymun Road",273,"O'Connell St",6.394112371404976
7113,"Ballymun Road",273,"O'Connell St",6.394112371404976
7113,"Ballymun Road",273,"O'Connell St",6.394112371404976
7113,"Ballymun Road",273,"O'Connell St",6.2849027597171085
7113,"Ballymun Road",273,"O'Connell St",6.275796809339824
7113,"Ballymun Road",273,"O'Connell St",6.204170436623999
7113,"Ballymun Road",273,"O'Connell St",6.01129768547247
7113,"Ballymun Road",273,"O'Connell St",5.877410478699741
7113,"Ballymun Road",273,"O'Connell St",5.709814001295028
113,"Ballymun Road",273,"O'Connell St",5.250505966087129
113,"Ballymun Road",273,"O'Connell St",5.234407573974893
147,"Mobhi Road",273,"O'Connell St",3.0798667451977644
147,"Mobhi Road",273,"O'Connell St",2.9822683710359845
147,"Mobhi Road",273,"O'Connell St",2.8632883798118796
408,"Merrion Sq",273,"O'Connell St",0.7461053134552135
408,"Merrion Sq",273,"O'Connell St",0.886419901816349
412,"Northumberland Rd",273,"O'Connell St",1.8009889306996711
414,"Pembroke Road",273,"O'Connell St",2.2166060787645376
414,"Pembroke Road",273,"O'Connell St",2.345528277418274
416,Ballsbridge,273,"O'Connell St",2.6830818703769452
416,Ballsbridge,273,"O'Connell St",2.7514882318944087
416,Ballsbridge,273,"O'Connell St",2.8130712031203746
418,"Merrion Road",273,"O'Connell St",3.192600290964634
418,"Merrion Road",273,"O'Connell St",3.3071845931047665
422,"Merrion Road",273,"O'Connell St",4.407065307345129
422,"Merrion Road",273,"O'Connell St",4.407065307345129
422,"Merrion Road",273,"O'Connell St",4.572576266998984
424,"Merrion Road",273,"O'Connell St",4.932095617493365
424,"Merrion Road",273,"O'Connell St",5.048444356433964
424,"Merrion Road",273,"O'Connell St",5.094811362692508
424,"Merrion Road",273,"O'Connell St",5.248146562403316
426,"Rock Road",273,"O'Connell St",5.496633574102813
426,"Rock Road",273,"O'Connell St",5.782187895032124
428,"Rock Road",273,"O'Connell St",6.317823260862295
428,"Rock Road",273,"O'Connell St",6.49633532618435
6334,"Frascati Road",273,"O'Connell St",7.118095130057491
6334,"Frascati Road",273,"O'Connell St",7.118095130057491
6334,"Frascati Road",273,"O'Connell St",7.204072010823965
6334,"Frascati Road",273,"O'Connell St",7.211034412242054
6334,"Frascati Road",273,"O'Connell St",7.408188598279437
6334,"Frascati Road",273,"O'Connell St",7.671276095426872
6334,"Frascati Road",273,"O'Connell St",7.828061703057222
6334,"Frascati Road",273,"O'Connell St",7.828061703057222
6334,"Frascati Road",273,"O'Connell St",7.828061703057222
6334,"Frascati Road",273,"O'Connell St",7.917071724128543
7113,"Ballymun Road",273,"O'Connell St",6.457500195714953
7113,"Ballymun Road",273,"O'Connell St",6.457500195714953
7113,"Ballymun Road",273,"O'Connell St",6.457500195714953
7113,"Ballymun Road",273,"O'Connell St",6.457500195714953
7113,"Ballymun Road",273,"O'Connell St",6.457500195714953
7113,"Ballymun Road",273,"O'Connell St",6.34835085916783
7113,"Ballymun Road",273,"O'Connell St",6.339267758908704
7113,"Ballymun Road",273,"O'Connell St",6.267839683290414
7113,"Ballymun Road",273,"O'Connell St",6.075106001426769
7113,"Ballymun Road",273,"O'Connell St",5.941126767526673
7113,"Ballymun Road",273,"O'Connell St",5.773402794843175
113,"Ballymun Road",273,"O'Connell St",5.313969418515522
113,"Ballymun Road",273,"O'Connell St",5.297865960928493
147,"Mobhi Road",273,"O'Connell St",3.139000331208622
147,"Mobhi Road",273,"O'Connell St",3.039907220110574
147,"Mobhi Road",273,"O'Connell St",2.9184628846170835
408,"Merrion Sq",273,"O'Connell St",0.7432154263689431
408,"Merrion Sq",273,"O'Connell St",0.8846068802394061
412,"Northumberland Rd",273,"O'Connell St",1.7966361388689394
414,"Pembroke Road",273,"O'Connell St",2.204471892230717
414,"Pembroke Road",273,"O'Connell St",2.3325247863563217
416,Ballsbridge,273,"O'Connell St",2.6706755444263166
416,Ballsbridge,273,"O'Connell St",2.7396760596338905
416,Ballsbridge,273,"O'Connell St",2.8017935948378927
418,"Merrion Road",273,"O'Connell St",3.1808818593152264
418,"Merrion Road",273,"O'Connell St",3.2953118578272913
422,"Merrion Road",273,"O'Connell St",4.394459211282213
422,"Merrion Road",273,"O'Connell St",4.394459211282213
422,"Merrion Road",273,"O'Connell St",4.560736331271001
424,"Merrion Road",273,"O'Connell St",4.920612787331776
424,"Merrion Road",273,"O'Connell St",5.036309371287355
424,"Merrion Road",273,"O'Connell St",5.082352723420115
424,"Merrion Road",273,"O'Connell St",5.234684562636738
426,"Rock Road",273,"O'Connell St",5.482374198212463
426,"Rock Road",273,"O'Connell St",5.76807662558042
428,"Rock Road",273,"O'Connell St",6.304759576344961
428,"Rock Road",273,"O'Connell St",6.483110417375949
6334,"Frascati Road",273,"O'Connell St",7.105094124214741
6334,"Frascati Road",273,"O'Connell St",7.105094124214741
6334,"Frascati Road",273,"O'Connell St",7.1909644564606205
6334,"Frascati Road",273,"O'Connell St",7.197934454940254
6334,"Frascati Road",273,"O'Connell St",7.395292528118215
6334,"Frascati Road",273,"O'Connell St",7.659423682175701
6334,"Frascati Road",273,"O'Connell St",7.816300762266528
6334,"Frascati Road",273,"O'Connell St",7.816300762266528
6334,"Frascati Road",273,"O'Connell St",7.816300762266528
6334,"Frascati Road",273,"O'Connell St",7.9052175384913195
7113,"Ballymun Road",408,"Merrion Sq",6.917358357774651
7113,"Ballymun Road",408,"Merrion Sq",6.917358357774651
7113,"Ballymun Road",408,"Merrion Sq",6.917358357774651
7113,"Ballymun Road",408,"Merrion Sq",6.917358357774651
7113,"Ballymun Road",408,"Merrion Sq",6.917358357774651
7113,"Ballymun Road",408,"Merrion Sq",6.807884725853317
7113,"Ballymun Road",408,"Merrion Sq",6.7985642207167585
7113,"Ballymun Road",408,"Merrion Sq",6.725042729209348
7113,"Ballymun Road",408,"Merrion Sq",6.531388954545684
7113,"Ballymun Road",408,"Merrion Sq",6.399051634786929
7113,"Ballymun Road",408,"Merrion Sq",6.233549156899748
113,"Ballymun Road",408,"Merrion Sq",5.777730438275802
113,"Ballymun Road",408,"Merrion Sq",5.761767151762181
147,"Mobhi Road",408,"Merrion Sq",3.663542953476497
147,"Mobhi Road",408,"Merrion Sq",3.5787367795688576
147,"Mobhi Road",408,"Merrion Sq",3.478681508246829
273,"O'Connell St",408,"Merrion Sq",0.910724625746777
273,"O'Connell St",408,"Merrion Sq",0.910724625746777
273,"O'Connell St",408,"Merrion Sq",0.910724625746777
273,"O'Connell St",408,"Merrion Sq",0.910724625746777
273,"O'Connell St",408,"Merrion Sq",0.8788810796495965
273,"O'Connell St",408,"Merrion Sq",0.7545842117565791
273,"O'Connell St",408,"Merrion Sq",0.7423596181112451
273,"O'Connell St",408,"Merrion Sq",0.7461053134552135
273,"O'Connell St",408,"Merrion Sq",0.7432154263689431
412,"Northumberland Rd",408,"Merrion Sq",1.0549857598642007
414,"Pembroke Road",408,"Merrion Sq",1.4742618766140596
414,"Pembroke Road",408,"Merrion Sq",1.6040406216507546
416,Ballsbridge,408,"Merrion Sq",1.940467266796469
416,Ballsbridge,408,"Merrion Sq",2.0082062273575043
416,Ballsbridge,408,"Merrion Sq",2.069255972448032
418,"Merrion Road",408,"Merrion Sq",2.4489569536294082
418,"Merrion Road",408,"Merrion Sq",2.5636221376978368
422,"Merrion Road",408,"Merrion Sq",3.6637662821719132
422,"Merrion Road",408,"Merrion Sq",3.6637662821719132
422,"Merrion Road",408,"Merrion Sq",3.8285911847103256
424,"Merrion Road",408,"Merrion Sq",4.187779013433091
424,"Merrion Road",408,"Merrion Sq",4.304603173107083
424,"Merrion Road",408,"Merrion Sq",4.351228793404433
424,"Merrion Road",408,"Merrion Sq",4.505451766480804
426,"Rock Road",408,"Merrion Sq",4.754709115800377
426,"Rock Road",408,"Merrion Sq",5.040044286009447
428,"Rock Road",408,"Merrion Sq",5.574577114671138
428,"Rock Road",408,"Merrion Sq",5.753211166710797
6334,"Frascati Road",408,"Merrion Sq",6.3747051237100205
6334,"Frascati Road",408,"Merrion Sq",6.3747051237100205
6334,"Frascati Road",408,"Merrion Sq",6.460765958435662
6334,"Frascati Road",408,"Merrion Sq",6.467721071292216
6334,"Frascati Road",408,"Merrion Sq",6.664683085833516
6334,"Frascati Road",408,"Merrion Sq",6.9269527953113945
6334,"Frascati Road",408,"Merrion Sq",7.083666543646059
6334,"Frascati Road",408,"Merrion Sq",7.083666543646059
6334,"Frascati Road",408,"Merrion Sq",7.083666543646059
6334,"Frascati Road",408,"Merrion Sq",7.172735148715781
7113,"Ballymun Road",408,"Merrion Sq",7.006951068522635
7113,"Ballymun Road",408,"Merrion Sq",7.006951068522635
7113,"Ballymun Road",408,"Merrion Sq",7.006951068522635
7113,"Ballymun Road",408,"Merrion Sq",7.006951068522635
7113,"Ballymun Road",408,"Merrion Sq",7.006951068522635
7113,"Ballymun Road",408,"Merrion Sq",6.8975092876716895
7113,"Ballymun Road",408,"Merrion Sq",6.888153893367528
7113,"Ballymun Road",408,"Merrion Sq",6.814318575836503
7113,"Ballymun Road",408,"Merrion Sq",6.620671916568142
7113,"Ballymun Road",408,"Merrion Sq",6.488752310784614
7113,"Ballymun Road",408,"Merrion Sq",6.3238079014208015
113,"Ballymun Road",408,"Merrion Sq",5.869118513517063
113,"Ballymun Road",408,"Merrion Sq",5.853198372144946
147,"Mobhi Road",408,"Merrion Sq",3.76877763344862
147,"Mobhi Road",408,"Merrion Sq",3.6865043359484084
147,"Mobhi Road",408,"Merrion Sq",3.590141286639435
273,"O'Connell St",408,"Merrion Sq",1.0452746349923867
273,"O'Connell St",408,"Merrion Sq",1.0452746349923867
273,"O'Connell St",408,"Merrion Sq",1.0452746349923867
273,"O'Connell St",408,"Merrion Sq",1.0452746349923867
273,"O'Connell St",408,"Merrion Sq",1.013981889874793
273,"O'Connell St",408,"Merrion Sq",0.8901502393320514
273,"O'Connell St",408,"Merrion Sq",0.8818662233447822
273,"O'Connell St",408,"Merrion Sq",0.886419901816349
273,"O'Connell St",408,"Merrion Sq",0.8846068802394061
412,"Northumberland Rd",408,"Merrion Sq",0.9146454017051691
414,"Pembroke Road",408,"Merrion Sq",1.3381246521569896
414,"Pembroke Road",408,"Merrion Sq",1.4683268505944813
416,Ballsbridge,408,"Merrion Sq",1.8038370209813215
416,Ballsbridge,408,"Merrion Sq",1.8711214216158532
416,Ballsbridge,408,"Merrion Sq",1.9317912318091486
418,"Merrion Road",408,"Merrion Sq",2.3114961015489746
418,"Merrion Road",408,"Merrion Sq",2.426185524503227
422,"Merrion Road",408,"Merrion Sq",3.526307309471762
422,"Merrion Road",408,"Merrion Sq",3.526307309471762
422,"Merrion Road",408,"Merrion Sq",3.6907038783619286
424,"Merrion Road",408,"Merrion Sq",4.049651617881016
424,"Merrion Road",408,"Merrion Sq",4.166764699110322
424,"Merrion Road",408,"Merrion Sq",4.2135397212028725
424,"Merrion Road",408,"Merrion Sq",4.368241084599947
426,"Rock Road",408,"Merrion Sq",4.617870582994049
426,"Rock Road",408,"Merrion Sq",4.903073372216662
428,"Rock Road",408,"Merrion Sq",5.437000130318492
428,"Rock Road",408,"Merrion Sq",5.615691043289956
6334,"Frascati Road",408,"Merrion Sq",6.237015040311064
6334,"Frascati Road",408,"Merrion Sq",6.237015040311064
6334,"Frascati Road",408,"Merrion Sq",6.323118127200418
6334,"Frascati Road",408,"Merrion Sq",6.330069055967784
6334,"Frascati Road",408,"Merrion Sq",6.526919576308958
6334,"Frascati Road",408,"Merrion Sq",6.788707070965872
6334,"Frascati Road",408,"Merrion Sq",6.945372383979632
6334,"Frascati Road",408,"Merrion Sq",6.945372383979632
6334,"Frascati Road",408,"Merrion Sq",6.945372383979632
6334,"Frascati Road",408,"Merrion Sq",7.034475310031289
7113,"Ballymun Road",412,"Northumberland Rd",7.705847920598333
7113,"Ballymun Road",412,"Northumberland Rd",7.705847920598333
7113,"Ballymun Road",412,"Northumberland Rd",7.705847920598333
7113,"Ballymun Road",412,"Northumberland Rd",7.705847920598333
7113,"Ballymun Road",412,"Northumberland Rd",7.705847920598333
7113,"Ballymun Road",412,"Northumberland Rd",7.596996280179991
7113,"Ballymun Road",412,"Northumberland Rd",7.587500314671995
7113,"Ballymun Road",412,"Northumberland Rd",7.51236413397785
7113,"Ballymun Road",412,"Northumberland Rd",7.31956464346027
7113,"Ballymun Road",412,"Northumberland Rd",7.190336235656133
7113,"Ballymun Road",412,"Northumberland Rd",7.028948672510687
113,"Ballymun Road",412,"Northumberland Rd",6.5821021448172266
113,"Ballymun Road",412,"Northumberland Rd",6.56647761688137
147,"Mobhi Road",412,"Northumberland Rd",4.559648575022807
147,"Mobhi Road",412,"Northumberland Rd",4.488903008952233
147,"Mobhi Road",412,"Northumberland Rd",4.408762906050943
273,"O'Connell St",412,"Northumberland Rd",1.9538903942018084
273,"O'Connell St",412,"Northumberland Rd",1.9538903942018084
273,"O'Connell St",412,"Northumberland Rd",1.9538903942018084
273,"O'Connell St",412,"Northumberland Rd",1.9538903942018084
273,"O'Connell St",412,"Northumberland Rd",1.923602880246681
273,"O'Connell St",412,"Northumberland Rd",1.800922165241887
273,"O'Connell St",412,"Northumberland Rd",1.7964435075628737
273,"O'Connell St",412,"Northumberland Rd",1.8009889306996711
273,"O'Connell St",412,"Northumberland Rd",1.7966361388689394
408,"Merrion Sq",412,"Northumberland Rd",1.0549857598642007
408,"Merrion Sq",412,"Northumberland Rd",0.9146454017051691
414,"Pembroke Road",412,"Northumberland Rd",0.4564842079940655
414,"Pembroke Road",412,"Northumberland Rd",0.5854321063073569
416,Ballsbridge,412,"Northumberland Rd",0.9064142671957218
416,Ballsbridge,412,"Northumberland Rd",0.9700063951952714
416,Ballsbridge,412,"Northumberland Rd",1.0279111192208754
418,"Merrion Road",412,"Northumberland Rd",1.4060395384371702
418,"Merrion Road",412,"Northumberland Rd",1.5205228022208508
422,"Merrion Road",412,"Northumberland Rd",2.6188551247886753
422,"Merrion Road",412,"Northumberland Rd",2.6188551247886753
422,"Merrion Road",412,"Northumberland Rd",2.781468967677396
424,"Merrion Road",412,"Northumberland Rd",3.139387171641127
424,"Merrion Road",412,"Northumberland Rd",3.2574550306416605
424,"Merrion Road",412,"Northumberland Rd",3.304747798852319
424,"Merrion Road",412,"Northumberland Rd",3.4611765040765627
426,"Rock Road",412,"Northumberland Rd",3.712135085868868
426,"Rock Road",412,"Northumberland Rd",3.9966619486464925
428,"Rock Road",412,"Northumberland Rd",4.52815790365041
428,"Rock Road",412,"Northumberland Rd",4.706998013268465
6334,"Frascati Road",412,"Northumberland Rd",5.3276077154319665
6334,"Frascati Road",412,"Northumberland Rd",5.3276077154319665
6334,"Frascati Road",412,"Northumberland Rd",5.4138344681883925
6334,"Frascati Road",412,"Northumberland Rd",5.420770239226179
6334,"Frascati Road",412,"Northumberland Rd",5.617222338171415
6334,"Frascati Road",412,"Northumberland Rd",5.877502443340677
6334,"Frascati Road",412,"Northumberland Rd",6.034013895648047
6334,"Frascati Road",412,"Northumberland Rd",6.034013895648047
6334,"Frascati Road",412,"Northumberland Rd",6.034013895648047
6334,"Frascati Road",412,"Northumberland Rd",6.123205447363297
7113,"Ballymun Road",414,"Pembroke Road",8.154168248342403
7113,"Ballymun Road",414,"Pembroke Road",8.154168248342403
7113,"Ballymun Road",414,"Pembroke Road",8.154168248342403
7113,"Ballymun Road",414,"Pembroke Road",8.154168248342403
7113,"Ballymun Road",414,"Pembroke Road",8.154168248342403
7113,"Ballymun Road",414,"Pembroke Road",8.045450353973084
7113,"Ballymun Road",414,"Pembroke Road",8.035940333193759
7113,"Ballymun Road",414,"Pembroke Road",7.960667838918692
7113,"Ballymun Road",414,"Pembroke Road",7.768084192976474
7113,"Ballymun Road",414,"Pembroke Road",7.63927943640565
7113,"Ballymun Road",414,"Pembroke Road",7.47843398667781
113,"Ballymun Road",414,"Pembroke Road",7.032779086968093
113,"Ballymun Road",414,"Pembroke Road",7.0171973322334775
147,"Mobhi Road",414,"Pembroke Road",5.016124096058682
147,"Mobhi Road",414,"Pembroke Road",4.945322254347256
147,"Mobhi Road",414,"Pembroke Road",4.864658675702592
273,"O'Connell St",414,"Pembroke Road",2.3833965149322682
273,"O'Connell St",414,"Pembroke Road",2.3833965149322682
273,"O'Connell St",414,"Pembroke Road",2.3833965149322682
273,"O'Connell St",414,"Pembroke Road",2.3833965149322682
273,"O'Connell St",414,"Pembroke Road",2.352079914260133
273,"O'Connell St",414,"Pembroke Road",2.228131924717025
273,"O'Connell St",414,"Pembroke Road",2.215020851000011
273,"O'Connell St",414,"Pembroke Road",2.2166060787645376
273,"O'Connell St",414,"Pembroke Road",2.204471892230717
408,"Merrion Sq",414,"Pembroke Road",1.4742618766140596
408,"Merrion Sq",414,"Pembroke Road",1.3381246521569896
412,"Northumberland Rd",414,"Pembroke Road",0.4564842079940655
416,Ballsbridge,414,"Pembroke Road",0.46647676355858747
416,Ballsbridge,414,"Pembroke Road",0.5352066292561656
416,Ballsbridge,414,"Pembroke Road",0.5975882807239061
418,"Merrion Road",414,"Pembroke Road",0.9764100149535033
418,"Merrion Road",414,"Pembroke Road",1.090861086888011
422,"Merrion Road",414,"Pembroke Road",2.1904763549581454
422,"Merrion Road",414,"Pembroke Road",2.1904763549581454
422,"Merrion Road",414,"Pembroke Road",2.3563264534125006
424,"Merrion Road",414,"Pembroke Road",2.7161451231356746
424,"Merrion Road",414,"Pembroke Road",2.832032487424565
424,"Merrion Road",414,"Pembroke Road",2.878272512949733
424,"Merrion Road",414,"Pembroke Road",3.0316277876068307
426,"Rock Road",414,"Pembroke Road",3.2805405031763755
426,"Rock Road",414,"Pembroke Road",3.565953022788193
428,"Rock Road",414,"Pembroke Road",4.101217439033636
428,"Rock Road",414,"Pembroke Road",4.279738003772624
6334,"Frascati Road",414,"Pembroke Road",4.901491022192183
6334,"Frascati Road",414,"Pembroke Road",4.901491022192183
6334,"Frascati Road",414,"Pembroke Road",4.987465986974792
