,Intercept,Stop_sequence,scheduled_speed_per_stop,stops_travelled,Time_bin_xxx,DayOfWeek,Prediction
52228,1.0,36.0,0.9836065573770492,59.0,22100.0,0.0,28.023333333333333
109078,1.0,28.0,0.9836065573770492,38.0,9111.0,1.0,18.333333333333336
28269,1.0,57.0,0.9836065573770492,53.0,15100.0,3.0,1.0398809523809525
67157,1.0,61.0,0.9836065573770492,53.0,17100.0,0.0,14.470193588949025
37090,1.0,57.0,0.9836065573770492,56.0,13110.0,0.0,13.392565351315351
130369,1.0,46.0,0.9836065573770492,60.0,19000.0,3.0,23.8
54980,1.0,45.0,0.9836065573770492,60.0,22110.0,1.0,17.8
61286,1.0,61.0,0.9836065573770492,57.0,8110.0,4.0,7.162610292239992
51323,1.0,8.0,0.9836065573770492,54.0,11000.0,3.0,57.98
57643,1.0,56.0,0.9836065573770492,56.0,18000.0,5.0,2.175
70709,1.0,61.0,0.9836065573770492,59.0,8110.0,0.0,7.727244220635169
24214,1.0,57.0,0.9836065573770492,54.0,18000.0,4.0,4.862464067227281
92668,1.0,33.0,0.9836065573770492,54.0,20000.0,1.0,29.883333333333336
92862,1.0,37.0,0.9836065573770492,49.0,17000.0,4.0,29.175
20924,1.0,57.0,0.9836065573770492,49.0,21111.0,1.0,4.725677597779294
44993,1.0,35.0,0.9836065573770492,33.0,15111.0,2.0,10.547084511496056
11315,1.0,26.0,0.9836065573770492,53.0,11000.0,5.0,41.03333333333334
2970,1.0,9.0,0.9836065573770492,51.0,22000.0,3.0,39.11488095238094
131106,1.0,37.0,0.9836065573770492,58.0,7111.0,0.0,50.233333333333334
56899,1.0,55.0,0.9836065573770492,52.0,13000.0,1.0,0.7890942497400297
136275,1.0,3.0,0.9836065573770492,59.0,9111.0,3.0,66.2
94377,1.0,39.0,0.9836065573770492,38.0,18100.0,5.0,13.7
14808,1.0,27.0,0.9836065573770492,52.0,19000.0,5.0,31.371428571428574
137495,1.0,17.0,0.9836065573770492,43.0,20000.0,0.0,35.8
116425,1.0,43.0,0.9836065573770492,58.0,15110.0,4.0,32.8
36987,1.0,57.0,0.9836065573770492,56.0,11100.0,0.0,2.8815512265512266
127752,1.0,40.0,0.9836065573770492,54.0,11000.0,2.0,29.7
41215,1.0,24.0,0.9836065573770492,59.0,8000.0,0.0,55.61119047619047
132142,1.0,56.0,0.9836065573770492,54.0,8110.0,3.0,7.55817864460534
127012,1.0,6.0,0.9836065573770492,60.0,8000.0,3.0,79.69333333333333
70426,1.0,61.0,0.9836065573770492,56.0,17110.0,6.0,4.9487490981240985
19059,1.0,46.0,0.9836065573770492,55.0,19110.0,1.0,12.4
124338,1.0,34.0,0.9836065573770492,38.0,9111.0,1.0,20.07037037037037
78168,1.0,8.0,0.9836065573770492,56.0,8111.0,4.0,55.6
1002,1.0,4.0,0.9836065573770492,52.0,15000.0,0.0,63.387619047619054
78985,1.0,10.0,0.9836065573770492,56.0,19110.0,0.0,51.46666666666666
134748,1.0,59.0,0.9836065573770492,51.0,14100.0,2.0,1.52992117273851
97047,1.0,18.0,0.9836065573770492,53.0,11111.0,3.0,48.425
67469,1.0,61.0,0.9836065573770492,57.0,19111.0,0.0,5.030033520181146
3422,1.0,9.0,0.9836065573770492,51.0,15100.0,3.0,59.916666666666664
139699,1.0,1.0,0.9836065573770492,55.0,18000.0,0.0,67.39
120283,1.0,26.0,0.9836065573770492,53.0,18111.0,2.0,37.58333333333333
83988,1.0,5.0,0.9836065573770492,52.0,22110.0,4.0,46.35
3517,1.0,9.0,0.9836065573770492,52.0,15110.0,4.0,62.6
7980,1.0,25.0,0.9836065573770492,53.0,23100.0,4.0,38.22628933630868
10030,1.0,26.0,0.9836065573770492,53.0,21000.0,3.0,24.16
103156,1.0,41.0,0.9836065573770492,57.0,18111.0,0.0,26.559523809523807
75903,1.0,61.0,0.9836065573770492,58.0,8100.0,3.0,7.812299491816975
126780,1.0,1.0,0.9836065573770492,60.0,11100.0,6.0,74.4797619047619
43582,1.0,25.0,0.9836065573770492,55.0,14111.0,4.0,43.904761904761905
83623,1.0,5.0,0.9836065573770492,54.0,16100.0,0.0,74.65454545454546
67896,1.0,61.0,0.9836065573770492,53.0,18100.0,1.0,8.382576453040985
25877,1.0,57.0,0.9836065573770492,53.0,15000.0,0.0,2.674304053070727
53172,1.0,17.0,0.9836065573770492,53.0,18100.0,1.0,53.0
56924,1.0,55.0,0.9836065573770492,49.0,19110.0,1.0,2.1
73865,1.0,61.0,0.9836065573770492,59.0,7111.0,0.0,5.180989346416145
66059,1.0,61.0,0.9836065573770492,59.0,9111.0,5.0,1.4495246175393233
41750,1.0,24.0,0.9836065573770492,22.0,20000.0,4.0,19.19458939146439
13907,1.0,27.0,0.9836065573770492,41.0,17110.0,5.0,33.4
11706,1.0,26.0,0.9836065573770492,53.0,18000.0,1.0,45.49814352314352
57801,1.0,56.0,0.9836065573770492,31.0,21000.0,1.0,1.464705882352941
138681,1.0,20.0,0.9836065573770492,57.0,17110.0,0.0,58.15642857142858
46351,1.0,35.0,0.9836065573770492,56.0,20110.0,1.0,19.2
92807,1.0,37.0,0.9836065573770492,51.0,16110.0,3.0,22.18
11938,1.0,26.0,0.9836065573770492,54.0,11110.0,3.0,35.82316391941392
128018,1.0,50.0,0.9836065573770492,56.0,17111.0,0.0,17.001266339869282
29902,1.0,57.0,0.9836065573770492,52.0,11100.0,0.0,4.864585187768532
39060,1.0,15.0,0.9836065573770492,59.0,10100.0,1.0,56.2
43983,1.0,6.0,0.9836065573770492,53.0,16000.0,5.0,57.0
21559,1.0,57.0,0.9836065573770492,53.0,10111.0,2.0,5.598614783149681
19000,1.0,46.0,0.9836065573770492,53.0,17110.0,4.0,22.7
30382,1.0,57.0,0.9836065573770492,48.0,16110.0,0.0,3.357730224138893
136926,1.0,28.0,0.9836065573770492,58.0,11100.0,5.0,48.46666666666666
65754,1.0,61.0,0.9836065573770492,59.0,11000.0,4.0,2.9093106414282888
34386,1.0,57.0,0.9836065573770492,53.0,19000.0,0.0,1.2280943909891278
52480,1.0,36.0,0.9836065573770492,53.0,16000.0,5.0,18.5
28378,1.0,57.0,0.9836065573770492,52.0,17111.0,3.0,1.6367873303167422
31063,1.0,57.0,0.9836065573770492,18.0,17100.0,1.0,3.7969009696290277
96260,1.0,18.0,0.9836065573770492,56.0,15000.0,1.0,61.2
116569,1.0,43.0,0.9836065573770492,55.0,20111.0,3.0,17.1
29642,1.0,57.0,0.9836065573770492,41.0,22111.0,6.0,5.011503884130445
131042,1.0,37.0,0.9836065573770492,53.0,10110.0,2.0,26.3
20594,1.0,57.0,0.9836065573770492,53.0,12000.0,1.0,4.731728821968962
69670,1.0,61.0,0.9836065573770492,53.0,18111.0,4.0,7.126071428571429
11210,1.0,26.0,0.9836065573770492,53.0,13000.0,4.0,40.93611111111111
38882,1.0,15.0,0.9836065573770492,59.0,8110.0,3.0,53.56
94166,1.0,39.0,0.9836065573770492,48.0,16111.0,4.0,31.4
1944,1.0,4.0,0.9836065573770492,53.0,7111.0,1.0,76.18333333333334
60070,1.0,61.0,0.9836065573770492,58.0,7111.0,3.0,3.634584952778822
2585,1.0,9.0,0.9836065573770492,53.0,17100.0,4.0,65.5
12959,1.0,27.0,0.9836065573770492,51.0,19100.0,3.0,26.76
70484,1.0,61.0,0.9836065573770492,58.0,20100.0,6.0,4.931651131950364
91828,1.0,32.0,0.9836065573770492,54.0,8100.0,3.0,40.88666666666667
38828,1.0,15.0,0.9836065573770492,58.0,17110.0,1.0,64.93571428571428
74847,1.0,61.0,0.9836065573770492,57.0,10110.0,1.0,2.679436308016029
99203,1.0,19.0,0.9836065573770492,58.0,14100.0,3.0,59.56666666666666
127925,1.0,50.0,0.9836065573770492,53.0,11000.0,2.0,18.6
30215,1.0,57.0,0.9836065573770492,53.0,13100.0,0.0,3.502303459511718
131789,1.0,56.0,0.9836065573770492,54.0,8110.0,2.0,14.355746692280174
32279,1.0,57.0,0.9836065573770492,50.0,12000.0,3.0,3.0473224754539046
134049,1.0,2.0,0.9836065573770492,55.0,8110.0,3.0,66.425
105823,1.0,57.0,0.9836065573770492,53.0,16111.0,5.0,0.2
73000,1.0,61.0,0.9836065573770492,59.0,8100.0,4.0,7.774141869811025
90722,1.0,4.0,0.9836065573770492,59.0,7100.0,4.0,63.9
116207,1.0,34.0,0.9836065573770492,33.0,11000.0,1.0,8.785754595676732
7521,1.0,25.0,0.9836065573770492,53.0,8100.0,2.0,47.5
33759,1.0,57.0,0.9836065573770492,53.0,10111.0,0.0,5.088297286464144
101105,1.0,29.0,0.9836065573770492,59.0,7110.0,2.0,53.7
6367,1.0,25.0,0.9836065573770492,46.0,10110.0,1.0,32.114285714285714
98069,1.0,43.0,0.9836065573770492,52.0,14000.0,0.0,17.7
9628,1.0,26.0,0.9836065573770492,51.0,10110.0,1.0,28.615476190476198
37983,1.0,57.0,0.9836065573770492,53.0,15100.0,1.0,2.776310998105353
81991,1.0,32.0,0.9836065573770492,60.0,8000.0,3.0,55.725
22978,1.0,57.0,0.9836065573770492,54.0,9000.0,3.0,6.646810542398777
20000,1.0,51.0,0.9836065573770492,52.0,10000.0,6.0,18.6
55153,1.0,45.0,0.9836065573770492,55.0,21000.0,2.0,10.833333333333334
112359,1.0,31.0,0.9836065573770492,51.0,14100.0,5.0,30.110714285714288
79201,1.0,23.0,0.9836065573770492,53.0,16100.0,2.0,58.14222222222222
87580,1.0,18.0,0.9836065573770492,53.0,14100.0,4.0,55.10666666666666
35802,1.0,57.0,0.9836065573770492,54.0,14110.0,3.0,2.2664371015533806
54193,1.0,44.0,0.9836065573770492,52.0,16000.0,0.0,21.1
33666,1.0,57.0,0.9836065573770492,40.0,6110.0,0.0,1.6229108682282056
93458,1.0,37.0,0.9836065573770492,54.0,10110.0,2.0,23.6
78992,1.0,10.0,0.9836065573770492,55.0,14110.0,1.0,48.92307692307692
64034,1.0,61.0,0.9836065573770492,57.0,22100.0,1.0,2.842609741136057
95936,1.0,42.0,0.9836065573770492,55.0,19100.0,1.0,14.7
90534,1.0,4.0,0.9836065573770492,59.0,13110.0,5.0,76.8
90340,1.0,4.0,0.9836065573770492,55.0,15110.0,6.0,49.5
77861,1.0,8.0,0.9836065573770492,59.0,14111.0,1.0,62.7
115437,1.0,34.0,0.9836065573770492,28.0,21100.0,5.0,16.460320855614974
43086,1.0,25.0,0.9836065573770492,53.0,14000.0,3.0,40.35
83413,1.0,5.0,0.9836065573770492,54.0,8110.0,4.0,71.85
16183,1.0,35.0,0.9836065573770492,54.0,17000.0,2.0,32.72348595848596
116434,1.0,43.0,0.9836065573770492,52.0,20100.0,4.0,15.522857142857143
18505,1.0,44.0,0.9836065573770492,51.0,14110.0,4.0,20.633333333333333
129757,1.0,30.0,0.9836065573770492,58.0,16000.0,4.0,46.2
136470,1.0,3.0,0.9836065573770492,58.0,17110.0,3.0,77.275
21198,1.0,57.0,0.9836065573770492,54.0,9100.0,2.0,11.727694967879176
99508,1.0,19.0,0.9836065573770492,56.0,17000.0,2.0,59.45
62173,1.0,61.0,0.9836065573770492,60.0,14111.0,5.0,0.5877777777777777
117091,1.0,43.0,0.9836065573770492,59.0,8110.0,2.0,24.2
99671,1.0,19.0,0.9836065573770492,59.0,13110.0,5.0,58.39166666666667
78338,1.0,8.0,0.9836065573770492,59.0,10000.0,0.0,61.70833333333333
21160,1.0,57.0,0.9836065573770492,52.0,8000.0,2.0,2.952586375358686
9236,1.0,26.0,0.9836065573770492,32.0,17100.0,4.0,60.49061269841883
70400,1.0,61.0,0.9836065573770492,56.0,17100.0,6.0,11.626032301032302
14500,1.0,27.0,0.9836065573770492,53.0,16000.0,3.0,45.25
72875,1.0,61.0,0.9836065573770492,57.0,7111.0,4.0,6.59193731012063
81767,1.0,32.0,0.9836065573770492,54.0,17110.0,4.0,43.42333333333333
69407,1.0,61.0,0.9836065573770492,57.0,7111.0,4.0,6.59193731012063
109263,1.0,28.0,0.9836065573770492,52.0,10111.0,3.0,36.20261904761905
75084,1.0,61.0,0.9836065573770492,56.0,21100.0,1.0,2.224960499073771
106657,1.0,21.0,0.9836065573770492,44.0,9000.0,3.0,31.44166666666667
50073,1.0,35.0,0.9836065573770492,53.0,17110.0,5.0,22.2
29673,1.0,57.0,0.9836065573770492,40.0,6110.0,0.0,1.6229108682282056
102298,1.0,55.0,0.9836065573770492,53.0,15000.0,0.0,4.416666666666667
82559,1.0,53.0,0.9836065573770492,55.0,10100.0,0.0,6.7
88561,1.0,18.0,0.9836065573770492,54.0,8110.0,0.0,54.52
35004,1.0,57.0,0.9836065573770492,56.0,18111.0,1.0,6.580077030812324
132648,1.0,56.0,0.9836065573770492,54.0,11000.0,0.0,1.9
111941,1.0,30.0,0.9836065573770492,53.0,16110.0,2.0,44.75
91355,1.0,32.0,0.9836065573770492,53.0,16110.0,6.0,29.81666666666667
48418,1.0,35.0,0.9836065573770492,33.0,11100.0,4.0,3.5245148417438648
41937,1.0,24.0,0.9836065573770492,59.0,7110.0,0.0,68.03988095238095
93747,1.0,37.0,0.9836065573770492,51.0,9000.0,2.0,15.26666666666667
66990,1.0,61.0,0.9836065573770492,56.0,10110.0,0.0,4.144328282828283
33650,1.0,57.0,0.9836065573770492,52.0,22111.0,6.0,5.549418981776993
71023,1.0,61.0,0.9836065573770492,53.0,18110.0,0.0,6.522258481844422
133159,1.0,56.0,0.9836065573770492,53.0,8110.0,2.0,3.813999143444594
93480,1.0,37.0,0.9836065573770492,56.0,17000.0,2.0,35.6
33253,1.0,57.0,0.9836065573770492,52.0,19110.0,5.0,1.3276342938107644
66414,1.0,61.0,0.9836065573770492,58.0,12110.0,6.0,2.276658237665776
85840,1.0,14.0,0.9836065573770492,53.0,14111.0,1.0,50.766666666666666
25915,1.0,57.0,0.9836065573770492,52.0,17000.0,0.0,16.419488368550798
102972,1.0,41.0,0.9836065573770492,57.0,10111.0,4.0,31.0
119791,1.0,53.0,0.9836065573770492,53.0,15111.0,2.0,9.3
81125,1.0,32.0,0.9836065573770492,57.0,12111.0,1.0,40.6
4618,1.0,25.0,0.9836065573770492,54.0,13111.0,3.0,45.986666666666665
53419,1.0,17.0,0.9836065573770492,53.0,17000.0,1.0,64.1
46062,1.0,35.0,0.9836065573770492,53.0,17100.0,0.0,45.680238095238096
13458,1.0,27.0,0.9836065573770492,54.0,7000.0,2.0,42.675555555555555
123259,1.0,40.0,0.9836065573770492,57.0,18100.0,1.0,24.833333333333336
117636,1.0,29.0,0.9836065573770492,56.0,20110.0,5.0,24.5
81165,1.0,32.0,0.9836065573770492,50.0,9000.0,2.0,20.8
102015,1.0,55.0,0.9836065573770492,52.0,14111.0,2.0,1.58
60009,1.0,61.0,0.9836065573770492,45.0,23100.0,2.0,3.418379695988392
40691,1.0,24.0,0.9836065573770492,55.0,16100.0,5.0,63.456668331668325
2897,1.0,9.0,0.9836065573770492,47.0,9100.0,3.0,51.7
138084,1.0,58.0,0.9836065573770492,58.0,16100.0,4.0,1.337027972027972
70433,1.0,61.0,0.9836065573770492,56.0,17110.0,6.0,4.9487490981240985
47097,1.0,35.0,0.9836065573770492,60.0,21111.0,4.0,26.876190476190477
11656,1.0,26.0,0.9836065573770492,49.0,13100.0,1.0,35.897222222222226
7575,1.0,25.0,0.9836065573770492,54.0,13111.0,2.0,39.0
102451,1.0,41.0,0.9836065573770492,60.0,9110.0,3.0,25.7
38975,1.0,15.0,0.9836065573770492,59.0,12111.0,5.0,65.9
54528,1.0,45.0,0.9836065573770492,56.0,11100.0,4.0,18.683333333333334
124828,1.0,54.0,0.9836065573770492,52.0,12111.0,2.0,5.09047619047619
491,1.0,3.0,0.9836065573770492,54.0,6111.0,0.0,67.41833333333334
11636,1.0,26.0,0.9836065573770492,53.0,11111.0,1.0,39.55833333333334
65716,1.0,61.0,0.9836065573770492,59.0,10000.0,4.0,3.6558652219229244
92048,1.0,33.0,0.9836065573770492,54.0,7110.0,2.0,36.9
7450,1.0,25.0,0.9836065573770492,53.0,17000.0,1.0,50.17333333333333
16389,1.0,35.0,0.9836065573770492,56.0,17000.0,2.0,38.75916666666667
87908,1.0,18.0,0.9836065573770492,54.0,13110.0,2.0,45.18333333333334
981,1.0,4.0,0.9836065573770492,24.0,8000.0,0.0,35.88
47458,1.0,35.0,0.9836065573770492,59.0,15100.0,0.0,40.82833333333333
117650,1.0,29.0,0.9836065573770492,48.0,9110.0,0.0,27.389999999999997
51672,1.0,36.0,0.9836065573770492,54.0,16000.0,5.0,19.1
84564,1.0,5.0,0.9836065573770492,49.0,17110.0,5.0,51.8
131441,1.0,49.0,0.9836065573770492,53.0,13100.0,3.0,17.05
8825,1.0,26.0,0.9836065573770492,54.0,17000.0,2.0,54.14166666666667
71078,1.0,61.0,0.9836065573770492,56.0,19100.0,0.0,1.427351667939903
47327,1.0,35.0,0.9836065573770492,38.0,23100.0,6.0,24.458333333333336
135467,1.0,48.0,0.9836065573770492,41.0,18000.0,5.0,8.7
80608,1.0,32.0,0.9836065573770492,55.0,15111.0,6.0,40.65
107098,1.0,23.0,0.9836065573770492,53.0,7100.0,0.0,50.21666666666666
109523,1.0,28.0,0.9836065573770492,53.0,9100.0,0.0,34.15416666666666
121588,1.0,31.0,0.9836065573770492,49.0,18000.0,2.0,39.4
51703,1.0,36.0,0.9836065573770492,34.0,9110.0,0.0,22.439999999999998
39990,1.0,24.0,0.9836065573770492,53.0,20111.0,5.0,28.733333333333338
73779,1.0,61.0,0.9836065573770492,48.0,23000.0,6.0,8.402142857142856
103563,1.0,41.0,0.9836065573770492,56.0,20000.0,0.0,16.900000000000002
74261,1.0,61.0,0.9836065573770492,53.0,17110.0,0.0,12.022220860364106
114498,1.0,38.0,0.9836065573770492,56.0,18111.0,3.0,23.5
117848,1.0,29.0,0.9836065573770492,52.0,13110.0,5.0,26.6
50868,1.0,8.0,0.9836065573770492,54.0,13000.0,5.0,48.3
113215,1.0,13.0,0.9836065573770492,54.0,16110.0,6.0,51.3
122996,1.0,40.0,0.9836065573770492,59.0,14111.0,3.0,29.95
28852,1.0,57.0,0.9836065573770492,31.0,13100.0,4.0,2.43631625727214
3735,1.0,9.0,0.9836065573770492,23.0,9111.0,2.0,28.5
81072,1.0,32.0,0.9836065573770492,53.0,16110.0,0.0,48.160000000000004
138284,1.0,58.0,0.9836065573770492,51.0,22100.0,0.0,2.7578902237477756
91089,1.0,32.0,0.9836065573770492,53.0,16111.0,2.0,52.33333333333333
15460,1.0,27.0,0.9836065573770492,52.0,18000.0,4.0,40.80205627705628
56767,1.0,55.0,0.9836065573770492,53.0,12100.0,2.0,3.7651025960623477
36170,1.0,57.0,0.9836065573770492,47.0,21000.0,4.0,1.009404761904762
24739,1.0,57.0,0.9836065573770492,52.0,15111.0,5.0,14.945166271636861
62561,1.0,61.0,0.9836065573770492,57.0,12110.0,6.0,4.833004838350428
1474,1.0,4.0,0.9836065573770492,53.0,6111.0,4.0,63.73142857142858
34323,1.0,57.0,0.9836065573770492,32.0,18100.0,0.0,2.890797970106485
39684,1.0,24.0,0.9836065573770492,54.0,16000.0,2.0,50.6
85603,1.0,14.0,0.9836065573770492,48.0,8110.0,0.0,52.5
39799,1.0,24.0,0.9836065573770492,57.0,16110.0,3.0,61.093214285714296
68649,1.0,61.0,0.9836065573770492,53.0,19000.0,2.0,8.834120822278864
107269,1.0,23.0,0.9836065573770492,54.0,18110.0,3.0,40.276666666666664
119607,1.0,22.0,0.9836065573770492,54.0,16100.0,4.0,54.03333333333334
7170,1.0,25.0,0.9836065573770492,46.0,6100.0,0.0,19.192857142857143
104292,1.0,42.0,0.9836065573770492,39.0,15111.0,4.0,16.30833333333333
127697,1.0,40.0,0.9836065573770492,53.0,16000.0,5.0,19.1
93238,1.0,37.0,0.9836065573770492,55.0,15100.0,4.0,24.342738095238097
63675,1.0,61.0,0.9836065573770492,58.0,8000.0,1.0,7.448857320493372
134259,1.0,2.0,0.9836065573770492,33.0,10100.0,4.0,45.0
70161,1.0,61.0,0.9836065573770492,56.0,11110.0,6.0,5.2402332210260925
34207,1.0,57.0,0.9836065573770492,54.0,17110.0,0.0,4.413942337968185
77132,1.0,8.0,0.9836065573770492,60.0,6111.0,1.0,60.358333333333334
117299,1.0,29.0,0.9836065573770492,51.0,22000.0,2.0,20.759999999999998
71947,1.0,61.0,0.9836065573770492,58.0,7111.0,2.0,11.809761904761904
138276,1.0,58.0,0.9836065573770492,51.0,22000.0,0.0,8.814049455446513
28486,1.0,57.0,0.9836065573770492,54.0,18110.0,3.0,9.362389014314465
67332,1.0,61.0,0.9836065573770492,54.0,18110.0,0.0,10.985696941946943
50568,1.0,35.0,0.9836065573770492,60.0,18111.0,1.0,33.0
12868,1.0,27.0,0.9836065573770492,53.0,10100.0,3.0,36.6
98064,1.0,43.0,0.9836065573770492,53.0,13110.0,0.0,18.3
56738,1.0,55.0,0.9836065573770492,53.0,12000.0,2.0,10.301106538959486
106248,1.0,10.0,0.9836065573770492,52.0,15100.0,4.0,60.9
68162,1.0,61.0,0.9836065573770492,57.0,7110.0,2.0,15.437736020503422
85482,1.0,12.0,0.9836065573770492,55.0,9100.0,1.0,61.1
109862,1.0,28.0,0.9836065573770492,54.0,10000.0,3.0,35.75666666666666
9128,1.0,26.0,0.9836065573770492,53.0,12111.0,4.0,37.10333333333334
127681,1.0,40.0,0.9836065573770492,31.0,17111.0,3.0,29.1
26773,1.0,57.0,0.9836065573770492,52.0,16111.0,1.0,2.458787072404719
81907,1.0,32.0,0.9836065573770492,60.0,11110.0,1.0,39.4
36136,1.0,57.0,0.9836065573770492,53.0,13000.0,4.0,1.7444588744588743
136170,1.0,3.0,0.9836065573770492,54.0,13111.0,3.0,62.6
63221,1.0,61.0,0.9836065573770492,54.0,17110.0,0.0,4.305681102001295
109278,1.0,28.0,0.9836065573770492,50.0,12000.0,3.0,28.616666666666664
52572,1.0,36.0,0.9836065573770492,57.0,13111.0,1.0,29.95
125447,1.0,38.0,0.9836065573770492,52.0,12110.0,3.0,20.4375
134985,1.0,59.0,0.9836065573770492,60.0,11111.0,3.0,7.6
16283,1.0,35.0,0.9836065573770492,51.0,21110.0,5.0,19.34583333333333
22137,1.0,57.0,0.9836065573770492,49.0,17000.0,2.0,11.267332569391394
99030,1.0,43.0,0.9836065573770492,53.0,18110.0,1.0,15.6625
48222,1.0,35.0,0.9836065573770492,53.0,16110.0,3.0,26.0
83344,1.0,5.0,0.9836065573770492,50.0,11110.0,3.0,57.0
122956,1.0,40.0,0.9836065573770492,57.0,19000.0,0.0,18.0
135985,1.0,54.0,0.9836065573770492,57.0,13110.0,0.0,13.7
113898,1.0,14.0,0.9836065573770492,59.0,10000.0,0.0,56.6
71041,1.0,61.0,0.9836065573770492,53.0,18110.0,0.0,6.522258481844422
139201,1.0,1.0,0.9836065573770492,56.0,22111.0,2.0,56.464545454545465
56330,1.0,55.0,0.9836065573770492,47.0,20110.0,2.0,3.428451353313048
17870,1.0,36.0,0.9836065573770492,51.0,14100.0,4.0,26.508333333333333
33947,1.0,57.0,0.9836065573770492,53.0,13100.0,0.0,3.502303459511718
119718,1.0,53.0,0.9836065573770492,44.0,17111.0,4.0,9.5
52152,1.0,36.0,0.9836065573770492,57.0,20110.0,5.0,21.3
94254,1.0,39.0,0.9836065573770492,53.0,11110.0,1.0,29.3
41696,1.0,24.0,0.9836065573770492,22.0,19111.0,4.0,34.37203315065061
2734,1.0,9.0,0.9836065573770492,52.0,21000.0,0.0,42.2
139743,1.0,1.0,0.9836065573770492,56.0,20000.0,1.0,50.8563025210084
10890,1.0,26.0,0.9836065573770492,52.0,20100.0,2.0,38.089999999999996
125443,1.0,38.0,0.9836065573770492,59.0,8111.0,3.0,27.2
135600,1.0,48.0,0.9836065573770492,51.0,22110.0,3.0,7.086666666666668
52433,1.0,36.0,0.9836065573770492,52.0,13000.0,4.0,25.033333333333335
14604,1.0,27.0,0.9836065573770492,27.0,7111.0,4.0,66.54797742877638
12625,1.0,26.0,0.9836065573770492,28.0,10100.0,2.0,6.154285714285715
76172,1.0,8.0,0.9836065573770492,53.0,12110.0,3.0,51.333333333333336
19448,1.0,51.0,0.9836065573770492,54.0,7111.0,2.0,20.145
94843,1.0,39.0,0.9836065573770492,42.0,18110.0,2.0,25.7
77364,1.0,8.0,0.9836065573770492,49.0,20100.0,2.0,42.9
88792,1.0,19.0,0.9836065573770492,56.0,15100.0,2.0,53.616666666666674
45481,1.0,35.0,0.9836065573770492,52.0,11110.0,4.0,22.2
119633,1.0,22.0,0.9836065573770492,14.0,20000.0,0.0,0.31833333333333336
57925,1.0,56.0,0.9836065573770492,53.0,14110.0,3.0,1.05
14474,1.0,27.0,0.9836065573770492,52.0,12000.0,3.0,32.38333333333334
128061,1.0,50.0,0.9836065573770492,51.0,11000.0,2.0,6.7
103688,1.0,41.0,0.9836065573770492,18.0,16111.0,2.0,8.323724284768304
103441,1.0,41.0,0.9836065573770492,53.0,18110.0,4.0,23.49964285714286
59158,1.0,61.0,0.9836065573770492,59.0,8110.0,2.0,9.881831992051229
81816,1.0,32.0,0.9836065573770492,56.0,22100.0,5.0,28.6
58850,1.0,61.0,0.9836065573770492,55.0,22100.0,1.0,3.1954353997431557
82539,1.0,53.0,0.9836065573770492,45.0,14110.0,4.0,5.1
102956,1.0,41.0,0.9836065573770492,58.0,8000.0,4.0,38.45047619047619
44169,1.0,6.0,0.9836065573770492,52.0,8100.0,4.0,63.8
15111,1.0,27.0,0.9836065573770492,53.0,22111.0,1.0,25.0
121524,1.0,31.0,0.9836065573770492,56.0,14110.0,1.0,39.06666666666666
72762,1.0,61.0,0.9836065573770492,59.0,21000.0,3.0,2.8384974196243293
28129,1.0,57.0,0.9836065573770492,54.0,10111.0,3.0,5.404526213306639
77734,1.0,8.0,0.9836065573770492,50.0,12110.0,0.0,57.633333333333326
134411,1.0,2.0,0.9836065573770492,59.0,11100.0,4.0,73.2
80344,1.0,23.0,0.9836065573770492,58.0,7110.0,3.0,62.8
121449,1.0,31.0,0.9836065573770492,59.0,7110.0,0.0,59.28333333333334
28753,1.0,57.0,0.9836065573770492,54.0,7110.0,4.0,4.837123366585503
24086,1.0,57.0,0.9836065573770492,46.0,16100.0,4.0,4.392458560244938
34575,1.0,57.0,0.9836065573770492,54.0,11111.0,1.0,1.583666535219167
97733,1.0,43.0,0.9836065573770492,51.0,17000.0,1.0,29.633333333333336
10201,1.0,26.0,0.9836065573770492,52.0,17100.0,4.0,50.975
116438,1.0,43.0,0.9836065573770492,51.0,9110.0,5.0,12.0
134527,1.0,2.0,0.9836065573770492,55.0,20000.0,1.0,46.6
92343,1.0,33.0,0.9836065573770492,54.0,11100.0,4.0,47.266666666666666
32705,1.0,57.0,0.9836065573770492,53.0,11110.0,4.0,3.266991842282322
139098,1.0,20.0,0.9836065573770492,53.0,8000.0,3.0,53.73119047619048
36716,1.0,57.0,0.9836065573770492,38.0,17000.0,6.0,2.439564605488365
2072,1.0,9.0,0.9836065573770492,56.0,15000.0,2.0,59.1
105866,1.0,57.0,0.9836065573770492,42.0,15111.0,0.0,0.46791666666666665
108972,1.0,28.0,0.9836065573770492,54.0,20110.0,6.0,31.21666666666666
91855,1.0,33.0,0.9836065573770492,53.0,12100.0,2.0,29.8
124002,1.0,11.0,0.9836065573770492,48.0,15110.0,0.0,59.5
31944,1.0,57.0,0.9836065573770492,55.0,20110.0,2.0,3.541810256624666
68426,1.0,61.0,0.9836065573770492,58.0,10111.0,2.0,4.772658819992373
13845,1.0,27.0,0.9836065573770492,51.0,21110.0,4.0,21.425
123838,1.0,11.0,0.9836065573770492,52.0,9110.0,4.0,57.65
86710,1.0,15.0,0.9836065573770492,55.0,19000.0,2.0,47.3
16282,1.0,35.0,0.9836065573770492,51.0,21000.0,5.0,19.7575
